Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
147061.0,0.9665744755540663,0.3460485892979361,0.8423714404391235,0.299180985373116,0.6599814206342566,0.33900187251475583,0.7002890031112804,0.6711763931816649,0.7459467743461051,0.84052053542518,0.16356458901970042,0.9038223105336015,0.4270547110817917,0.8698719805235461,0.4494768216756749,0.8176845704320435,0.7715356981590038,0.7349909607272958,0.49805701130191476,0.5356643265996311,0.4580264680110433,0.4817171582675267,0.7695731369541318,0.6504755673458438,0.648512880495582,0.2733244861120519,0.6498769794017085,0.21757600863670876,0.10781155508702907,0
153168.0,0.9110837278916815,0.3913995953849899,0.9431759929694309,0.2370045473215749,0.6902237876440295,0.28775814086869156,0.6987659494235021,0.6687549939876442,0.7346480066720177,0.8187143366158282,0.08128526895337551,0.9057496187494637,0.7266175106964096,0.8152892006581404,0.4921768482278105,0.8264328546725032,0.7565999261808203,0.729054066989173,0.3164711894198446,0.5089100839115807,0.4621181489189587,0.5787325133550238,0.7732383355959926,0.5993382974255234,0.6213395992702074,0.2054289554855281,0.6641098144167454,0.21500325665017866,0.003183731672365068,0
150689.0,0.9837623727957002,0.3728317221980775,0.8733132277761034,0.2970349260001725,0.6521533627888648,0.31851995372708236,0.6903528956483587,0.6720077642287925,0.7691064141873604,0.8370087846770244,0.08785530185601187,0.892426471474728,0.48402090459606856,0.8486944164614538,0.5567113324226395,0.8114034694369933,0.7820051148401551,0.6670914373413199,0.4478514289813915,0.5072522814230142,0.4492245582195095,0.449359623691397,0.7932670229889778,0.7878145562748321,0.5986394590742976,0.19781668924050316,0.6584916212440938,0.21491309439330117,0.0345857266226325,0
87001.0,0.909567350439177,0.3591726548453574,0.8637124934747407,0.3969860745183297,0.6439251470374395,0.34095971348692916,0.6952577138538827,0.6224440532323622,0.6819272240965967,0.8228611643019296,0.08939938720854297,0.9114966359183421,0.6523185214008462,0.8799584358669982,0.5689211317144542,0.799933910052626,0.7849621288651832,0.7397685127928254,0.3674897526969551,0.5920133126647646,0.4495562373675599,0.6227640690861634,0.7522453476379898,0.6460179060223001,0.6309217516067162,0.23623707522560358,0.6789290228600505,0.27733342994992927,0.16364569043209806,0
135376.0,0.8982288189809073,0.379853538061122,0.8824898038271098,0.176269785887607,0.6692718873221646,0.3816831238834961,0.7450662504586822,0.6574964393969451,0.5985897016367236,0.8603228990946775,0.14373317000703867,0.8431229564943571,0.5275516262295188,0.8488357663952306,0.40101024214876485,0.7230702435543941,0.7653789967829758,0.8350582493023085,0.41814468771594177,0.49726926587430015,0.4481522637540992,0.49544100332189517,0.7640021965929454,0.5440908976279658,0.8418389302989127,0.5367595140912707,0.6259787845545534,0.1607024291570404,0.11129883545542894,0
47186.0,0.896679725019849,0.4313802821136148,0.9163619485508462,0.24450723002978778,0.6854726752840485,0.3595482643089364,0.6999371373734724,0.6786339128605322,0.7052511345751143,0.8752142875652503,0.17652766421799876,0.8667834900483118,0.43083614117033836,0.8589923785974307,0.6172303792753467,0.8459356519018535,0.7625015619739461,0.7295083449130473,0.45535232655982927,0.524280471270333,0.4491006771529509,0.4713360461192856,0.7737513309418242,0.1925683762005238,0.6759380713191026,0.35707170535119537,0.7143556150817745,0.2502512850308511,0.0010541846187875467,0
150282.0,0.9319149254341782,0.42103419760102145,0.9066444369261918,0.24857209355456128,0.6805329848205772,0.27292150111487395,0.711167555916907,0.6678992481333061,0.6872057226489863,0.8333253651443407,0.1090976703765641,0.906689908490443,0.7069496088112538,0.8439084540785803,0.477795012364868,0.8098463074102615,0.7741719536861681,0.6486980814895589,0.4025735050439583,0.5061119159085812,0.4510163535690274,0.487122883896882,0.7814600573163286,0.6385757783129997,0.6102682120195556,0.3443519066647697,0.6842704831447884,0.22775675124129005,0.001291846776148132,0
83384.0,0.91780273527484,0.4188002492788513,0.8790411515235438,0.266401262013502,0.7589353827611856,0.4935785423625609,0.7009780344886134,0.6835220088558832,0.6462697828231808,0.8477620116979748,0.14233352647436381,0.8584706461781622,0.5210854660722601,0.8766214440495776,0.6623025344065402,0.8023969121248473,0.7712003650651537,0.7403051001225187,0.5199239810866192,0.5083342850197685,0.4574802289099463,0.5195460196716956,0.7663113287222728,0.9283204491998247,0.7035434904067989,0.24285399399482918,0.6622821648901279,0.23135722260232372,0.0016918721895273349,0
150610.0,0.8912122664065029,0.44351642051974394,0.8990069948348194,0.3511992153836968,0.6444172274924572,0.3508451873631742,0.6851803351445325,0.6948152677942581,0.6900246444911119,0.8164927920112379,0.026467395695033095,0.9015461556021775,0.49948045471784186,0.8761305442144431,0.4196374451096796,0.7863632352234845,0.8135367084111346,0.6779797987129422,0.545605624425335,0.48335024789279957,0.45052056749704816,0.4578906304270446,0.7927738825946998,0.7987516069879605,0.5664290252511202,0.04672130544364103,0.6283577265026633,0.21820338492136715,0.006532179691415691,0
87875.0,0.8689749412423531,0.45890935615171363,0.8551601568138829,0.22961549753657876,0.6585791563078524,0.28100931948228164,0.6955676177028063,0.6873748332714352,0.7257277966255967,0.8714007416338762,0.041782471519548885,0.9015926075718461,0.657785702318818,0.8644233542288432,0.49145171903964135,0.834136521106777,0.7784151995915536,0.6716854290581377,0.4147368641896222,0.5215549739768592,0.4482637908319205,0.46966037465020605,0.7844790456666048,0.4143876255003354,0.6628730234374012,0.356010450641827,0.6830588899092175,0.21536695992062124,0.0021154285095759027,0
80168.0,0.9037372583084297,0.4101362539555591,0.9562752544117545,0.22534776678938642,0.6522204187219971,0.30064808481714794,0.7143223267962003,0.6652597811591223,0.6873572723332161,0.8252235570809718,0.13799827749834664,0.8704579218785797,0.6177472101856518,0.8302822965066748,0.6245450898829966,0.8457657564377338,0.7652293511603986,0.7060629368717625,0.3443378313376631,0.5074573713521363,0.4584972127724157,0.5440146953378362,0.7676751430179081,0.7675797132962218,0.722147356888721,0.5657908052871754,0.6343626863443498,0.19302722396881378,0.02940186788337142,0
103814.0,0.9177603081834939,0.3956474428722352,0.9558731426680072,0.12949765127100007,0.6449669272945199,0.29972918624412803,0.6896399215270845,0.6738747548119922,0.8665501852762642,0.7681754918929926,0.14491577073711295,0.7526842910339735,0.6698477883531966,0.897000318032256,0.5713298993908275,0.8274600641083484,0.7892129034465893,0.7911428874050855,0.3527648857555329,0.49354983984769796,0.4593630052555072,0.5659806947033629,0.7710611966648715,0.578831621394439,0.6127409052926658,0.22667613822096289,0.6766190677396878,0.2350810674672328,0.0023507375762695515,0
80056.0,0.8704534132279315,0.4383845772511945,0.9651833760242976,0.44017957181192297,0.6271178956407806,0.3624537208357008,0.6974834927709171,0.6757098886762254,0.6966080169069075,0.9209812086698106,0.1320084080399606,0.8530624091109812,0.6307708981917725,0.8176152096158071,0.7817258166495547,0.8469329544078278,0.7766789019731851,0.7683654510815574,0.44552844014104853,0.5359574748785931,0.45565511920399404,0.5618706188977852,0.7625424114845435,0.7493780144840092,0.6997520639363268,0.4058060514367973,0.703153875970761,0.20465295269399683,0.030507820496831567,0
40867.0,0.8740708904003855,0.36960264143733906,0.9781597540722118,0.20723446387022365,0.6887945382534748,0.2984069321215146,0.6819971275328596,0.6813906361552436,0.7363963151676416,0.7998334209998567,0.1320643500525139,0.873535538348292,0.3419728899139348,0.8336162793563429,0.5117221711291894,0.8198599755344572,0.7918064523939575,0.6191035853077909,0.17779394104361762,0.503460363503922,0.4576674304725635,0.5130217424700652,0.7812004951378699,0.6530922129677922,0.6855064750213576,0.5092154233092199,0.6555525401048484,0.22373642901910643,0.0002353090666936488,0
106623.0,0.9115413337681275,0.4143688933985112,0.9636114971437347,0.2665518014290756,0.6890675215971613,0.39202885434190987,0.6986825836072501,0.6749117727175328,0.7737772920677181,0.8041254309950235,0.22853961359670058,0.7714976539510002,0.8403183566382946,0.9045692476863876,0.7066901944762815,0.7476512966877288,0.8251181287331452,0.6433836696658294,0.34602447542917497,0.5038758248453347,0.45155716416336816,0.5122400653920188,0.7701775978072576,0.27387633473812517,0.6810654597835311,0.15225550698998183,0.6589227802756007,0.19808199342873253,0.00105183152812061,0
52310.0,0.9628898530236166,0.3942756800069434,0.9050382770764378,0.3460043449088526,0.6614323117020742,0.3364417042286526,0.6918589349206825,0.6753771450811352,0.6963025280074497,0.8553450623447948,0.2302696449510448,0.8815846468660541,0.3398224437287211,0.8823807466345215,0.6241179640903526,0.8338467073520133,0.7728296081157887,0.7334592392091706,0.3652305386496135,0.4992758281176559,0.45815746124883533,0.5251020862874752,0.773577432050755,0.516589003108812,0.7429427224660767,0.23573796684328632,0.6626152695346584,0.21787094538639595,0.014118544001618927,0
57122.0,0.9130859804908402,0.42255499729771556,0.946069567600769,0.2823270122860696,0.653620660591956,0.27540815221631504,0.7077063963845386,0.6689734221258964,0.7083869186749614,0.857119464685019,0.13846758550194105,0.8247368965614067,0.23081654384976183,0.8597666201340641,0.6700657164445638,0.8239236674708477,0.7799663368722825,0.6950005334841245,0.39916876680541913,0.5119723194294276,0.4496992476558875,0.47539195138873735,0.7800782243660499,0.8118553740212726,0.6356060889040858,0.31921074392010745,0.6799272807469442,0.21050009704201403,0.006115682643367932,0
136291.0,0.9889903829718163,0.39033883231789646,0.8315764550014255,0.2788261669613508,0.6862319493025101,0.2748761168460812,0.7068606159535943,0.6651233194593783,0.6893820505684762,0.852905026821217,0.2432456380082993,0.9303370832886229,0.5996271505612244,0.8885367533372872,0.4999800609192043,0.7924483526489183,0.7718251370761204,0.7091487261411686,0.4534497646010343,0.505644635966889,0.4611470107880172,0.551937307770928,0.7746632580145543,0.874386634561701,0.7315221483696797,0.3540075705436472,0.6512751144622421,0.2088122987803826,0.023241476517331692,0
163050.0,0.9331910075775076,0.39521514699479865,0.9322957713185414,0.2223156342125428,0.6659413944713775,0.36311363984884154,0.6799037561847333,0.6653428385079867,0.7404354890720487,0.826743080274965,0.1319647759255464,0.8839764479652762,0.41886543189432535,0.8472480740322024,0.47277633707717576,0.8947037791777339,0.7471842938471595,0.7706981494211316,0.35084778593233,0.48880687367595893,0.4704212360500186,0.48927419720668236,0.7560048368072827,0.28668559038721253,0.7476709404784745,0.4133826305060795,0.6747550581600301,0.24138540545017476,0.0037625919764314444,0
144501.0,0.8465576930386747,0.47531355504086736,0.8380625010959274,0.2475342782456296,0.6480087489241828,0.3044920737574326,0.6951974191021867,0.6776470687159406,0.7119532808591658,0.881646869592705,0.06195659010897802,0.8882934375703835,0.6335414493165367,0.875886387875021,0.5810783384915292,0.8194687161809423,0.7820873028883442,0.7188303653590791,0.423241460179531,0.47470195774200435,0.47252680627985255,0.5811675737794558,0.784413358706319,0.8116875228346131,0.5195337682496507,0.3382933539559326,0.42435698079952894,0.2184003267055658,0.014000889468272104,0
50914.0,0.9630384506812576,0.37024145215274235,0.9224137458577089,0.21394603812063637,0.6187887710039185,0.2952630235461526,0.6817394947195701,0.6748621565785856,0.8119354516430615,0.8071461436135952,0.14792304646817309,0.8704787149795458,0.23109117586177502,0.8586063664193893,0.7554296423257684,0.7783335644207883,0.8024147117507128,0.6970236944560815,0.44243814393342706,0.500020068910059,0.4569938853691361,0.5249708016169212,0.779378473043163,0.7441105296086737,0.696852822522365,0.30133512046640165,0.664653286115493,0.22020867469527916,0.017899960703385863,0
35808.0,0.966175579913306,0.40962472248737203,0.9162586452068668,0.41890737492833124,0.6644623146480083,0.32794419770118427,0.6934332847575208,0.6739055237587759,0.6513759758215738,0.8781736464212346,0.2188722247030352,0.8859974664059189,0.4616096585432101,0.8731790649219217,0.5329947028928173,0.8814362055098203,0.7577599139898846,0.7295209981759518,0.3565491818256463,0.4972741277916558,0.4514444133699744,0.46952498533675807,0.7828849033832846,0.6004208737972905,0.7087654936829181,0.24498022506681938,0.6599045610882225,0.21783363432609254,0.0007365173787511208,0
117483.0,0.9219613473028732,0.4234408892650607,0.9027367531453461,0.23789562370503306,0.6891341551858361,0.2677876979139991,0.7186771489573531,0.6585518617284238,0.7248069525148809,0.8644557685851437,0.1245888212602908,0.8847609155655329,0.6559477520733271,0.8307813958297059,0.5775384089917344,0.7925844076511628,0.7605556907763917,0.705262866068833,0.35977673835586926,0.5124224672380501,0.4592230788327468,0.579483898730891,0.7682311217197503,0.6464932387639722,0.6880668112879624,0.24930696184277298,0.6467624521137328,0.18081268836655787,0.00359787562974589,0
81861.0,0.9120863379844044,0.4040262465850801,0.9554717501165972,0.2466619392811827,0.6600516211335752,0.326306234573638,0.7021067655554362,0.6715443492504267,0.6847396871726249,0.8420849950406277,0.28594788875529825,0.9011126951886302,0.5106303125398244,0.8476153483495741,0.6200693142995837,0.8303532926389999,0.7758785811296802,0.693517110932482,0.4131651224950301,0.5044335021363715,0.454455951435556,0.5103144059823331,0.7870814952593033,0.692403252120936,0.5924343891654982,0.4900139058034473,0.6380734632929242,0.1915703166818485,0.010732446531897321,0
